
Train Loss: 0.149,                 Valid Loss: 0.212412,                 Accuracy: 0.94
Train Loss: 0.059,                 Valid Loss: 0.190208,                 Accuracy: 0.94
Train Loss: 0.098,                 Valid Loss: 0.172059,                 Accuracy: 0.95
Train Loss: 0.072,                 Valid Loss: 0.158150,                 Accuracy: 0.95
Train Loss: 0.078,                 Valid Loss: 0.170963,                 Accuracy: 0.95
Train Loss: 0.032,                 Valid Loss: 0.151794,                 Accuracy: 0.96
Train Loss: 0.008,                 Valid Loss: 0.159148,                 Accuracy: 0.96
Train Loss: 0.020,                 Valid Loss: 0.163085,                 Accuracy: 0.96
Train Loss: 0.039,                 Valid Loss: 0.186117,                 Accuracy: 0.96
Train Loss: 0.010,                 Valid Loss: 0.167050,                 Accuracy: 0.96
Train Loss: 0.028,                 Valid Loss: 0.177042,                 Accuracy: 0.96
Train Loss: 0.002,                 Valid Loss: 0.176756,                 Accuracy: 0.96
Train Loss: 0.026,                 Valid Loss: 0.216681,                 Accuracy: 0.95
Train Loss: 0.027,                 Valid Loss: 0.260370,                 Accuracy: 0.95
Train Loss: 0.013,                 Valid Loss: 0.193695,                 Accuracy: 0.95
