
Train Loss: 0.417,                 Valid Loss: 0.245135,                 Accuracy: 0.92
Train Loss: 0.232,                 Valid Loss: 0.204259,                 Accuracy: 0.93
Train Loss: 0.175,                 Valid Loss: 0.184653,                 Accuracy: 0.94
Train Loss: 0.142,                 Valid Loss: 0.167983,                 Accuracy: 0.95
Train Loss: 0.103,                 Valid Loss: 0.160469,                 Accuracy: 0.95
Train Loss: 0.125,                 Valid Loss: 0.156710,                 Accuracy: 0.95
Train Loss: 0.134,                 Valid Loss: 0.152644,                 Accuracy: 0.95
Train Loss: 0.174,                 Valid Loss: 0.147554,                 Accuracy: 0.96
Train Loss: 0.237,                 Valid Loss: 0.155425,                 Accuracy: 0.96
Train Loss: 0.075,                 Valid Loss: 0.145640,                 Accuracy: 0.96
Train Loss: 0.075,                 Valid Loss: 0.147668,                 Accuracy: 0.95
Train Loss: 0.147,                 Valid Loss: 0.139722,                 Accuracy: 0.96
Train Loss: 0.078,                 Valid Loss: 0.158414,                 Accuracy: 0.96
Train Loss: 0.118,                 Valid Loss: 0.148405,                 Accuracy: 0.96
Train Loss: 0.126,                 Valid Loss: 0.144461,                 Accuracy: 0.96
