
Train Loss: 0.372,                 Valid Loss: 0.319527,                 Accuracy: 0.91
Train Loss: 0.239,                 Valid Loss: 0.252219,                 Accuracy: 0.92
Train Loss: 0.199,                 Valid Loss: 0.216828,                 Accuracy: 0.93
Train Loss: 0.128,                 Valid Loss: 0.200012,                 Accuracy: 0.94
Train Loss: 0.139,                 Valid Loss: 0.178524,                 Accuracy: 0.94
Train Loss: 0.146,                 Valid Loss: 0.173755,                 Accuracy: 0.94
Train Loss: 0.084,                 Valid Loss: 0.160222,                 Accuracy: 0.95
Train Loss: 0.117,                 Valid Loss: 0.158357,                 Accuracy: 0.95
Train Loss: 0.050,                 Valid Loss: 0.155886,                 Accuracy: 0.95
Train Loss: 0.054,                 Valid Loss: 0.159899,                 Accuracy: 0.95
