
Train Loss: 0.258,                 Valid Loss: 0.215356,                 Accuracy: 0.93
Train Loss: 0.185,                 Valid Loss: 0.189711,                 Accuracy: 0.94
Train Loss: 0.032,                 Valid Loss: 0.181238,                 Accuracy: 0.95
Train Loss: 0.031,                 Valid Loss: 0.158795,                 Accuracy: 0.95
Train Loss: 0.041,                 Valid Loss: 0.168582,                 Accuracy: 0.95
Train Loss: 0.026,                 Valid Loss: 0.158258,                 Accuracy: 0.96
Train Loss: 0.102,                 Valid Loss: 0.174960,                 Accuracy: 0.95
Train Loss: 0.033,                 Valid Loss: 0.151102,                 Accuracy: 0.96
Train Loss: 0.014,                 Valid Loss: 0.169064,                 Accuracy: 0.96
Train Loss: 0.021,                 Valid Loss: 0.171890,                 Accuracy: 0.96
Train Loss: 0.006,                 Valid Loss: 0.218487,                 Accuracy: 0.96
Train Loss: 0.029,                 Valid Loss: 0.205361,                 Accuracy: 0.96
Train Loss: 0.004,                 Valid Loss: 0.196463,                 Accuracy: 0.96
Train Loss: 0.022,                 Valid Loss: 0.186690,                 Accuracy: 0.96
Train Loss: 0.009,                 Valid Loss: 0.218053,                 Accuracy: 0.96
