2022-10-19 00:26:46,385 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/output.log
2022-10-19 00:26:48,389 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/output.log
2022-10-19 00:26:51,573 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: stop_status
2022-10-19 00:26:51,574 DEBUG   SenderThread:49370 [sender.py:send_request():315] send_request: stop_status
2022-10-19 00:26:52,974 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-19 00:26:52,974 DEBUG   SenderThread:49370 [sender.py:send_request():315] send_request: log_artifact
2022-10-19 00:26:52,978 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: partial_history
2022-10-19 00:26:54,307 INFO    Thread-280:49370 [upload_job.py:push():97] Uploaded file /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/bd/7fca6d22489d67aad5206be0624010
2022-10-19 00:26:54,407 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/output.log
2022-10-19 00:26:55,084 INFO    SenderThread:49370 [sender.py:send_request_log_artifact():1206] logged artifact model-ckpt-epoch-1.pt - {'id': 'QXJ0aWZhY3Q6MjM2NzcxMDYx', 'digest': '7b42b12f799cb391642d9ec956a3407f', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMzMTM4ODE1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjM2NzY4NTE3', 'versionIndex': 5}}, 'version': 'latest'}
2022-10-19 00:26:55,084 DEBUG   SenderThread:49370 [sender.py:send():301] send: history
2022-10-19 00:26:55,085 DEBUG   SenderThread:49370 [sender.py:send():301] send: summary
2022-10-19 00:26:55,085 INFO    SenderThread:49370 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-19 00:26:55,412 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/wandb-summary.json
2022-10-19 00:26:56,413 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/output.log
2022-10-19 00:27:01,409 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-19 00:27:01,410 DEBUG   SenderThread:49370 [sender.py:send_request():315] send_request: log_artifact
2022-10-19 00:27:01,413 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: partial_history
2022-10-19 00:27:02,696 INFO    Thread-286:49370 [upload_job.py:push():97] Uploaded file /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/83/bcd74568f6b7274ca40ca58ef13844
2022-10-19 00:27:03,510 INFO    SenderThread:49370 [sender.py:send_request_log_artifact():1206] logged artifact model-ckpt-epoch-2.pt - {'id': 'QXJ0aWZhY3Q6MjM2NzcxMzk2', 'digest': '80ef2d4b57ada549877a770a87440056', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMzMTM4OTY5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjM2NzY4ODE4', 'versionIndex': 5}}, 'version': 'latest'}
2022-10-19 00:27:04,245 DEBUG   SenderThread:49370 [sender.py:send():301] send: history
2022-10-19 00:27:04,245 DEBUG   SenderThread:49370 [sender.py:send():301] send: summary
2022-10-19 00:27:04,246 INFO    SenderThread:49370 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-19 00:27:04,246 DEBUG   SenderThread:49370 [sender.py:send():301] send: stats
2022-10-19 00:27:04,446 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/config.yaml
2022-10-19 00:27:04,446 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/wandb-summary.json
2022-10-19 00:27:04,446 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/output.log
2022-10-19 00:27:06,453 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/output.log
2022-10-19 00:27:06,665 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: stop_status
2022-10-19 00:27:06,665 DEBUG   SenderThread:49370 [sender.py:send_request():315] send_request: stop_status
2022-10-19 00:27:10,752 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: partial_history
2022-10-19 00:27:10,752 DEBUG   SenderThread:49370 [sender.py:send():301] send: history
2022-10-19 00:27:10,753 DEBUG   SenderThread:49370 [sender.py:send():301] send: summary
2022-10-19 00:27:10,754 INFO    SenderThread:49370 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-19 00:27:11,466 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/wandb-summary.json
2022-10-19 00:27:12,469 INFO    Thread-264:49370 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/alyssahuang/Documents/GitHub/CS197/CS197 Pset4/wandb/run-20221019_002631-8hg3d89r/files/output.log
2022-10-19 00:27:18,550 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-19 00:27:18,550 DEBUG   SenderThread:49370 [sender.py:send_request():315] send_request: log_artifact
2022-10-19 00:27:18,612 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: partial_history
2022-10-19 00:27:19,222 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-19 00:27:19,226 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: partial_history
2022-10-19 00:27:19,229 DEBUG   HandlerThread:49370 [handler.py:handle_request():138] handle_request: poll_exit
2022-10-19 00:27:19,475 INFO    Thread-296:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/03/05c92b0a5ebe748ae5cdaf80ca380f
2022-10-19 00:27:19,475 INFO    Thread-298:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/05/ee94a925aa762f4bf58bd3da67705d
2022-10-19 00:27:19,475 INFO    Thread-297:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/04/627aef7ad018ac326740abba8a0d95
2022-10-19 00:27:19,476 INFO    Thread-299:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/06/e0734861a07b69985a01dd7c94ff25
2022-10-19 00:27:19,476 INFO    Thread-300:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/08/020515e0e462c54293a04dbe61c65d
2022-10-19 00:27:19,476 INFO    Thread-301:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/09/299576bb0b0c93beb0bf125066597d
2022-10-19 00:27:19,476 INFO    Thread-303:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/0b/564e8770512d4cf0e3a7b29d09d951
2022-10-19 00:27:19,476 INFO    Thread-304:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/0d/6c7be55082e4c428faadcc3cb574e1
2022-10-19 00:27:19,476 INFO    Thread-305:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/0e/e598812eda42e90807d847b4a35b35
2022-10-19 00:27:19,476 INFO    Thread-307:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/11/304c4148ae3ef2b2fe6ac95520be76
2022-10-19 00:27:19,476 INFO    Thread-306:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/0f/cc343598bb9e2d114b73986a9f4a08
2022-10-19 00:27:19,476 INFO    Thread-302:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/09/aaa6554ae3e4a6e5fe698370680f19
2022-10-19 00:27:19,476 INFO    Thread-308:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/12/0f784b5ecb398ed168e46ea5d1a259
2022-10-19 00:27:19,476 INFO    Thread-309:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/12/f92cb0c9c43196eb020136b55675b2
2022-10-19 00:27:19,476 INFO    Thread-310:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/13/ed6db3f7e1d521f902320ff2e0c658
2022-10-19 00:27:19,476 INFO    Thread-312:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/17/e7a222eb29117b4712c7eee39033f7
2022-10-19 00:27:19,476 INFO    Thread-311:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/15/6d4256b7b35794478b4b46f1ede559
2022-10-19 00:27:19,476 INFO    Thread-313:49370 [upload_job.py:push():94] Skipped uploading /Users/alyssahuang/.cache/wandb/artifacts/obj/md5/19/a1d942e6241b23102b41b30ae43300
