
Train Loss: 0.223,                 Valid Loss: 0.226702,                 Accuracy: 0.93
Train Loss: 0.127,                 Valid Loss: 0.220286,                 Accuracy: 0.94
Train Loss: 0.124,                 Valid Loss: 0.184994,                 Accuracy: 0.95
Train Loss: 0.130,                 Valid Loss: 0.150569,                 Accuracy: 0.95
Train Loss: 0.162,                 Valid Loss: 0.165892,                 Accuracy: 0.96
Train Loss: 0.152,                 Valid Loss: 0.165095,                 Accuracy: 0.96
Train Loss: 0.066,                 Valid Loss: 0.187267,                 Accuracy: 0.96
Train Loss: 0.044,                 Valid Loss: 0.172951,                 Accuracy: 0.96
Train Loss: 0.076,                 Valid Loss: 0.181987,                 Accuracy: 0.96
Train Loss: 0.134,                 Valid Loss: 0.177040,                 Accuracy: 0.96
Train Loss: 0.064,                 Valid Loss: 0.160556,                 Accuracy: 0.96
Train Loss: 0.115,                 Valid Loss: 0.173169,                 Accuracy: 0.96
Train Loss: 0.037,                 Valid Loss: 0.168964,                 Accuracy: 0.96
Train Loss: 0.008,                 Valid Loss: 0.149235,                 Accuracy: 0.96
Train Loss: 0.025,                 Valid Loss: 0.160309,                 Accuracy: 0.96
