
Train Loss: 0.534,                 Valid Loss: 0.240596,                 Accuracy: 0.92
Train Loss: 0.232,                 Valid Loss: 0.215909,                 Accuracy: 0.94
Train Loss: 0.354,                 Valid Loss: 0.178462,                 Accuracy: 0.94
Train Loss: 0.236,                 Valid Loss: 0.181819,                 Accuracy: 0.95
Train Loss: 0.154,                 Valid Loss: 0.183570,                 Accuracy: 0.95
Train Loss: 0.069,                 Valid Loss: 0.161496,                 Accuracy: 0.95
Train Loss: 0.093,                 Valid Loss: 0.166562,                 Accuracy: 0.95
Train Loss: 0.087,                 Valid Loss: 0.148723,                 Accuracy: 0.95
Train Loss: 0.043,                 Valid Loss: 0.155254,                 Accuracy: 0.95
Train Loss: 0.039,                 Valid Loss: 0.160247,                 Accuracy: 0.96
Train Loss: 0.077,                 Valid Loss: 0.157962,                 Accuracy: 0.96
Train Loss: 0.040,                 Valid Loss: 0.138715,                 Accuracy: 0.96
Train Loss: 0.094,                 Valid Loss: 0.154010,                 Accuracy: 0.96
Train Loss: 0.022,                 Valid Loss: 0.169745,                 Accuracy: 0.96
Train Loss: 0.046,                 Valid Loss: 0.177649,                 Accuracy: 0.96
