
Train Loss: 0.338,                 Valid Loss: 0.301611,                 Accuracy: 0.92
Train Loss: 0.365,                 Valid Loss: 0.239649,                 Accuracy: 0.93
Train Loss: 0.234,                 Valid Loss: 0.212323,                 Accuracy: 0.93
Train Loss: 0.178,                 Valid Loss: 0.194281,                 Accuracy: 0.94
Train Loss: 0.143,                 Valid Loss: 0.187005,                 Accuracy: 0.94
Train Loss: 0.108,                 Valid Loss: 0.176400,                 Accuracy: 0.95
Train Loss: 0.091,                 Valid Loss: 0.168381,                 Accuracy: 0.95
Train Loss: 0.088,                 Valid Loss: 0.174299,                 Accuracy: 0.94
Train Loss: 0.066,                 Valid Loss: 0.159711,                 Accuracy: 0.95
Train Loss: 0.104,                 Valid Loss: 0.163236,                 Accuracy: 0.95
