
Train Loss: 0.511,                 Valid Loss: 0.264077,                 Accuracy: 0.92
Train Loss: 0.503,                 Valid Loss: 0.239681,                 Accuracy: 0.92
Train Loss: 0.531,                 Valid Loss: 0.201793,                 Accuracy: 0.94
Train Loss: 0.256,                 Valid Loss: 0.205400,                 Accuracy: 0.94
Train Loss: 0.200,                 Valid Loss: 0.188756,                 Accuracy: 0.94
Train Loss: 0.317,                 Valid Loss: 0.181595,                 Accuracy: 0.94
Train Loss: 0.261,                 Valid Loss: 0.172451,                 Accuracy: 0.95
Train Loss: 0.263,                 Valid Loss: 0.179786,                 Accuracy: 0.94
Train Loss: 0.090,                 Valid Loss: 0.166071,                 Accuracy: 0.95
Train Loss: 0.167,                 Valid Loss: 0.167736,                 Accuracy: 0.95
Train Loss: 0.104,                 Valid Loss: 0.159747,                 Accuracy: 0.95
Train Loss: 0.274,                 Valid Loss: 0.174713,                 Accuracy: 0.95
Train Loss: 0.202,                 Valid Loss: 0.162641,                 Accuracy: 0.95
Train Loss: 0.244,                 Valid Loss: 0.155952,                 Accuracy: 0.96
Train Loss: 0.137,                 Valid Loss: 0.161200,                 Accuracy: 0.95
